% Model:              StrainTuningCantilever_LARGER_fin.mph
% Version:            COMSOL 6.2.0.339
% Date:               Nov 24 2024, 18:14
% Dimension:          3
% Nodes:              5834
% Expressions:        1
% Description:        Slice
% x                       y                        z                        Strain tensor, YY-component
-5.551115123125783E-17    25.521950577136835       -5.750000000134626       2.3794983403426754E-11
-1.1102230246251565E-16   24.694781460308636       -7                       -4.536916871373899E-12
5.551115123125783E-17     26.165813778006104       -5.750000000162464       2.599921311927593E-11
0                         24.768620468472363       -5.750000000146122       1.4038783270038849E-11
0                         19.56993860238488        -2.111085842298623       -7.136271289359999E-13
1.3877787807814457E-17    19.55124708150188        -2                       0
1.734723475976807E-17     19.08378728601642        -2.050180897044281       1.7492753141664398E-13
-8.673617379884035E-17    19.033798060550833       -2                       0
-7.28583859910259E-17     19.059688622937347       -2                       0
0                         19.04134696169251        -2.0448639812155776      1.3972234986994473E-13
1.734723475976807E-18     18.683236738720943       -2                       -1.0489196580791633E-13
0                         19.936895331409907       -2.9562626892485273      5.494773733934537E-12
0                         19.793068541381178       -2.6249999999458433      2.2708691671327255E-12
-2.7755575615628914E-17   20.064429448222814       -3.249999999944571       8.043635873530888E-12
-1.734723475976807E-18    18.502074442010855       -2                       1.2501018062612212E-12
0                         18.51964973091036        -2                       0
0                         18.519752340165844       -2.0129245001821072      1.5577949102922095E-12
0                         19.327760012521217       -2.624999999945333       3.4806887311155998E-12
0                         18.972007770798747       -2.6249999999443823      3.70788521363229E-12
-5.551115123125783E-17    19.508514400595683       -2.624999999946191       1.6056432403404922E-12
0                         19.46879763807227        -2.9572958371369906      4.150739813430746E-12
5.551115123125783E-17     19.231404348782746       -2.976063313651423       5.375430642269907E-12
0                         19.433812963510107       -3.2499999999427103      5.805526251707445E-12
0                         19.817554169202918       -3.1161345739884587      6.6514556947476595E-12
-2.7755575615628914E-17   19.901787172632687       -3.2499999999452704      8.544925453353528E-12
-4.163336342344337E-17    19.71762630795119        -3.249999999942573       7.380779718736932E-12
0                         18.31944919730432        -2.839661743292268       7.949310813148458E-12
0                         18.81092452591663        -2.913171944434656       6.005068100088374E-12
0                         18.622643337606814       -3.2499999999403553      8.364672268095224E-12
0                         18.37145776737114        -2.624999999943743       6.617028765696446E-12
-8.326672684688674E-17    19.165034556353998       -3.249999999941716       6.887000351287754E-12
-2.7755575615628914E-17   18.220031827229484       -3.2499999999395377      1.0876165851147045E-11
6.938893903907228E-18     17.812114756386748       -2.085796287314678       7.376866693573272E-13
-6.938893903907228E-18    17.89595536523087        -2                       0
-6.938893903907228E-18    17.96143339744868        -2                       0
6.938893903907228E-18     17.919619841648707       -2.074923510773057       6.490398136104814E-13
0                         17.40722906841933        -2                       0
1.3877787807814457E-17    17.33226332205414        -2.1343271768659275      2.0795287963031794E-12
1.734723475976807E-18     18.484707487184085       -2.0177720589894896      2.0372179641828607E-12
-1.3877787807814457E-17   17.183454978491113       -2                       7.234018796804684E-13
2.7755575615628914E-17    18.033026941853056       -2.5631882298989046      6.949276505320036E-12
-1.3877787807814457E-17   17.737392705382884       -2.9201743673702034      1.0160766424462897E-11
-1.3877787807814457E-17   17.563546649414697       -3.1300980649141605      1.1923877917763825E-11
1.3877787807814457E-17    17.51989770926184        -2.9421712290633497      9.698675624495486E-12
6.938893903907228E-18     17.78739783806357        -2.361795869414556       3.645608609404738E-12
2.7755575615628914E-17    17.42856441822484        -2.5489434362348082      6.1417751633191755E-12
-2.7755575615628914E-17   16.792360627550913       -2                       0
-2.7755575615628914E-17   16.822205965015364       -2.2412638601324786      2.758341340941824E-12
0                         16.459272399804796       -2                       0
3.469446951953614E-18     16.356038272785298       -2.5525987363112685      4.917543749367567E-12
0                         16.294961169700848       -2.5933897062654325      5.670701805371594E-12
-2.7755575615628914E-17   16.22155640854152        -2                       0
8.326672684688674E-17     17.09399094288755        -2.534117531726454       5.634552787223214E-12
-8.673617379884035E-18    16.762713604751166       -3.0899582256673397      8.589510963597088E-12
1.734723475976807E-18     16.72013633840542        -3.0515243324467614      7.442488890398114E-12
6.938893903907228E-18     16.31734947790801        -2.617513549717919       5.048969180406456E-12
-1.431146867680866E-17    16.76001200960284        -3.094491154271567       7.499099100684985E-12
1.8648277366750676E-17    16.771658782775773       -3.0882123081466952      8.582904306044662E-12
1.6479873021779667E-17    16.763805492006927       -3.0946592542915163      8.577147270461458E-12
0                         17.41189959468782        -3.123378151597378       1.0615477687775212E-11
0                         21.059825336254065       -3.8762272629255694      1.4884617962556178E-11
-5.551115123125783E-17    21.077035180902826       -3.4336167260284864      1.14072888180147E-11
-5.551115123125783E-17    21.326828893570713       -3.851046440744493       1.669328122320141E-11
0                         20.732779133981055       -3.537208853827088       1.1822278527928955E-11
0                         21.70380842527275        -3.245010673584078       8.945741391961453E-12
-2.7755575615628914E-17   21.21263301580951        -4.03462878560276        1.6985067553250967E-11
6.938893903907228E-18     22.13416229052194        -4.31806395532385        1.9149199314390416E-11
-6.938893903907228E-18    21.941925123717816       -4.258937484253932       2.4056342145702414E-11
0                         22.096957232513397       -3.6927378429369107      1.6243436520912247E-11
-4.85722573273506E-17     22.07655993652898        -4.300347173636296       2.525113551442617E-11
-1.3877787807814457E-17   21.999069092413936       -4.334050453056468       2.3607907934970874E-11
-2.7755575615628914E-17   22.076925476763037       -4.324837177117279       2.4526355619114413E-11
0                         21.218480971737804       -4.426422758974073       1.541266942441477E-11
2.7755575615628914E-17    19.886292544212004       -4.50000000004225        1.491599603635656E-11
2.7755575615628914E-17    19.86050870126988        -4.29521584945816        1.3115570186161518E-11
2.7755575615628914E-17    20.12319635091969        -3.974080064876099       1.2552037279267341E-11
-3.469446951953614E-17    20.16869650984442        -3.8749999999807225      1.014721854853064E-11
-5.551115123125783E-17    20.660471829780263       -4.057956915688602       1.3767357560965657E-11
-5.551115123125783E-17    20.62080178893479        -4.343655533681316       1.621995736413366E-11
-3.469446951953614E-17    20.19482483784563        -3.818103573789629       9.833258910924418E-12
-2.7755575615628914E-17   20.91594028338344        -4.189547935036617       1.584568442458813E-11
2.7755575615628914E-17    20.320222693866093       -4.5006039609811115      1.629422626552493E-11
-2.0816681711721685E-17   20.10478755081657        -3.7472611487164853      9.448825125192979E-12
5.551115123125783E-17     19.528300015015724       -3.4814514888271506      6.4586300957638275E-12
-2.7755575615628914E-17   20.115154935591868       -3.8749999999796736      9.751372946229083E-12
0                         19.688961061614794       -3.8749999999840536      9.161165741331803E-12
5.551115123125783E-17     20.708783373916454       -4.391689109003018       1.7055431124601656E-11
5.551115123125783E-17     20.622771480740884       -4.47561846045427        1.615880936067119E-11
2.7755575615628914E-17    20.83101420744557        -4.458421072839766       1.62521371691755E-11
-8.326672684688674E-17    23.833712237262304       -7                       9.364714377115224E-12
5.551115123125783E-17     22.9318133984953         -5.578362458653492       2.1462711717980807E-11
5.551115123125783E-17     23.635565509417102       -6.687666936719477       1.5676284032139904E-11
2.7755575615628914E-17    22.688537826140816       -5.19489407863753        2.4478384979779286E-11
0                         15.537554464262643       -2                       8.354656984552582E-13
